overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
1.0,True,"11 26, 2015",A1HTOEK5C62PG4,B00NNU07RU,Mike Wilcox,"This guy sold a x-box locked down with parental controls that allow it to only allow play on small children's games. He asked that we send  it to the manufacturer to get it fixed. Weeks, lots of them, they sent it back with a letter stating that removing parental controls is not a repair. They do not do such actions because the system might be stolen and they do not help thieves. This Seller does not check what he sells, so BUYER BEWARE!
He Managed to rip off my mentally challenged son who'd bought the Xbox system. He isn't so challenged that only toddler games interest him.
I have found no way yet to explain to him that the seller was not intentionally and personally insulting his mental status. Thanks Buddy-not",Buyer Beware,1448496000,4,{'Platform:': ' 500GB Call of Duty Bundle'},
1.0,False,"02 4, 2010",A14FMV461J2V1M,B001TORSII,Magic Pink,"Once again, BioWare uses their robust character customization system to let you make any kind of Commander Shepard you want - as long as it's not a gay male.

Straight guy? Natch. Straight woman? Of course. Bisexual or lesbian woman? Obviously, since it's just a kink for the straight guys.

But keep those homosexuals out of there, right guys? In a game where you can choose to date and have sex with an alien frog man, gay guys are just too weird.",Offensive,1265241600,22,{'Format:': ' Video Game'},
1.0,True,"12 19, 2014",A1PZGUWM9C3W4H,B00GD962OA,Stephanie,"OK.  Let's be clear here: The Wii U is actually a great system.  However, I was just the unfortunate victim of bad luck.  I received my Wii U and spent the next 5 hours trying to download the data for the update that's required before you can really do anything. I would receive errors after every 1-10 minutes of download time.  I even got on the nintendo support line and received an hour of help from one of their tech guys.  It took over four hours for the download to complete and then half an hour for it to install. Then, I thought my trials were over, but no! I go to play a game and - guess what? The system cannot read the disc. I try another disc. and another. and even the one that came with the system! Nothing! It cannot read any discs! This whole thing was a complete dud and totally unusable.  I decided to return it.

Now, onto more positive:  I went out the following day to buy a bundled Nintendo Wii U deluxe system from Target - it was actually CHEAPER than this Skylanders bundle and it's the deluxe version with a game I actually would play (Mario 3D world), not this Skylanders thing.  When I went to set  up the Deluxe Wii U, the upgrade download took about 5 minutes and it works perfectly.

Long story short: I am a victim of bad luck and wasted hours of my life trying to make a defective unit work. Once I received a unit that did work (and at a cheaper price from Target), it works perfectly and I had a fun day yesterday playing Wind Waker.",Unfortunate victim of bad luck.,1418947200,4,,
1.0,True,"12 25, 2006",A31ESOSYE186GK,B000G1DAI2,Christian Nielsen,"wow here i am writing a bad review . i didn't think it possible its ironic that they put this game next to iron aces wich i rated as cardboard aces the graphics are lile crayon drawings . now this one even with this years new computer  , massive memory and top of the line video card . i can not get this game to install . ok if your reading this you must like flight simulators . don't waste your money as i have . the best are still il2 and il 2 sturmovic also il 2 ace expansion pack . those are great flight sims it seems today they spend the marketing on the box and the game does not even load up. trust me go for il2 forgotten battles ace expansion pack .that game does not dissapoint in anyway.",the worst install i have ever seen,1167004800,5,,
1.0,False,"11 28, 2015",A2JK5M8IZM6SHJ,B00X87O5T4,A. Zaparov,"Last time I played AC game... well... it was ""Revelations"", then when I tried the black flag I was very disappointed. So they lost me a while ago. But every time I see UBI is releasing the next AC part, all I do just watch some walkthrough vids on the net, so I watched a few vid of this game without even trying it and I can already tell that for all that time since ""Revelations"" release I missed nothing. This is the same old, time-consuming piece of junk with low sense of realism build strictly on primitive math. All the releases are just stamped - a) Naked protagonist(main character) in the beginning of the game surrounded by a lot stronger opponents (means seriously outgunned and it also means more B/S side tasks to do to earn $$). b) tons of absolutely worthless weapons. c) nothing new, not even in terms of visual, just another background.... So... No thanks, UBI, play this formulated piece of garbage yourself.

UPDATE:  FOR THOSE WHO DON'T APPRECIATE THE HONESTY OF MY REVIEW...

Let me give you an example. Imagine you had a $300 1080p 27 inch monitor for 2-3 years. And now you wanna buy a new one. You go to the store and they try to sell you the newer 1080p monitor, not 27 inch, but 25, referring to greater pixel density and DVI link instead of old RGB and, oh, yeah, better onscreen menu(never without this improvement, right) - would you buy it for the same $300 amount??? Or imagine buying a 250GB ssd today for 800 bucks only because it's faster than back in 2010??? C'mon people - think.",Time consuming garbage.,1448668800,4,{'Format:': ' Video Game'},
1.0,True,"06 9, 2016",A3U8Z8DI9Z73UN,B00QXJFE08,J. Yarbrough,"I bought this game on release, knowing that it shipped incomplete, but hopeful that the missing content would be added shortly. It's now been almost four months and I'm sending it back. The inadequate tutorials and single-player modes make this a forbidding experience for both newcomers and people like me who have enjoyed fighting games through the years but aren't high-level players. I can't wait to get this game out of my collection, because looking at it fills me with regret.",Huge disappointment,1465430400,6,"{'Edition:': ' Standard', 'Platform:': ' PlayStation 4'}",
1.0,True,"03 24, 2016",A11WT9VEQMJ0TW,B00KWG4HG0,Ken-G,"Is this really a game? Somehow with the many people I've tried to play this with, not a single person had fun for more than 5 minutes total.",Anti-competitive bulls*** with a boring bunch of minigames compared to older Mario Parties,1458777600,,"{'Edition:': ' Standard', 'Platform:': ' Nintendo Wii U'}",
1.0,False,"10 11, 2016",A16DNQJEUC9M5N,B00OM6SAK0,Dik Butt,doesnt work for steam and cant refund it even if you don't use the key,scam,1476144000,,{'Format:': ' Software Download'},
1.0,True,"10 7, 2017",A3T28D5KH0K0P5,B006JKASAC,Concerned Citizen,"Not what was pictured here, I got the Korean knock off and every time shut my already defective system down sold to me by another junk seller and inserted this card and powered the unit back on it made my system completely freeze even worse than the already defective screen on the Vita I bought from Amazon same day did.","Not happy at all, not what was pictured, was imported Korean",1507334400,,,
1.0,False,"07 6, 2012",A1TIHNGD9BI00K,B0081JZJEY,Jesse P,"I initially rented this game via Redbox for the Xbox 360 - I had also tried the PS3 Version via the one hour full game download from the PSN Online Store.  Both played exceptionally well, most of my gameplay was on the 360 - IMO, the overall better version for this title.  I had a blast, played through six campaign levels, played online a bit, Guerrilla mode (think Horde, GEARS) and I immediately wanted to purchase this game.  I read online about the PC version was DirectX 11 optimized, in short, exceptionally improved graphics etc., over the console versions.  I bought the PC download version for $28, a steal at the time was my thoughts.  Then it all goes down hill from there.  I downloaded the game from Ubisoft, for some reason the installer would only allow me to pick my ""C"" SSD HD and not my data ""D"" drive on install - and I didn't have the necessary space.  I had to edit my AppData folder in Windows 7 for it to recognize my ""D"" Drive for installation.  Upon several hours for the files to decompress, very unusual, I had the game installed, nearly eight hours later.  Immediately, the sound was garbled, I tried onboard audio via my Asus P6X58D Premium MB, did not work well at all, very choppy, I then tried my Asus D2X Xonar 7.1, again, to no avail, once again choppy.  Not only that now all of my audio was choppy throughout my system.  The game was taking 20+ minutes to load on a WDC Green 32MB Cache 1.5TB 7200 HD, to make a long story short, this game completely disrupted several things on my PC - especially after I had NO CHOICE but to mod my AppData files for the installation.  I ended up having to reinstall Windows 7 (first time on this system since I've owned it, three years).  GRFS is a complete mess on the PC, I was using the latest patched version (1.2).  I strongly recommend you get the console version if you are in the market for this game, the PC version is debacle, putting it generously.  One of the poorest launches I've seen in years on the PC - think Battlecruiser 3000AD, yeah, it's that bad, if not worse.  I can't believe the developers did not put more time in the game for the computer - highly recommend if you have a console, if not, don't walk but run from the PC version.  A complete waste of my time and money - 1 star is one too many for this disaster. One of the laziest efforts I've seen in this generation of games, absolutely deplorable and disgusting effort on behalf of the shoddy developers and publishers.",COMPLETE Debacle on the PC - Excellent Game on the Consoles,1341532800,9,"{'Edition:': ' Standard', 'Platform:': ' PC Download'}",
